"camis","dba","boro","building","street","zipcode","phone","cuisine_description","inspection_date","action","violation_code","violation_description","critical_flag","score","grade","grade_date","record_date","inspection_type","latitude","longitude","community_board","council_district","census_tract","bin","bbl","nta","location"
"50106536","COFFEE CLOUD","Queens","21-34","BROADWAY","11106","6464364532","American","2024-05-07T00:00:00.000","Violations were cited in the following area(s).","10H","Single service article not provided. Single service article reused or not protected from contamination when transported, stored, dispensed. Drinking straws not completely enclosed in wrapper or dispensed from a sanitary device.","Not Critical","8","A","2024-05-07T00:00:00.000","2026-04-10T06:00:13.000","Cycle Inspection / Initial Inspection","40.765085816223","-73.931471421454","401","22","004500","4006399","4005557501","QN70","POINT (-73.931471421454 40.765085816223)"
"50162487","DUNKIN'","Queens","3-19","27 AVENUE","11102","7187861844","Donuts","2025-02-26T00:00:00.000","Violations were cited in the following area(s).","04O","Live animal other than fish in tank or service animal present in facility’s food or non-food area.","Critical","26",,,"2026-04-10T06:00:13.000","Pre-permit (Operational) / Initial Inspection","40.774949281639","-73.934125806669","401","22","008700","4020675","4009107501","QN71","POINT (-73.934125806669 40.774949281639)"
"41273383","LA BELLA PIZZERIA","Brooklyn","8509","20 AVENUE","11214","7183730008","Pizza","2026-04-03T00:00:00.000","Violations were cited in the following area(s).","06C","Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.","Critical","7","A","2026-04-03T00:00:00.000","2026-04-10T06:00:13.000","Cycle Inspection / Re-inspection","40.605074979386","-73.997749180322","311","47","028800","3165827","3063460003","BK28","POINT (-73.997749180322 40.605074979386)"
"40875290","SEAFOOD CITY","Bronx","459","CITY ISLAND AVENUE","10464","7188853600","Seafood","2023-04-25T00:00:00.000","Violations were cited in the following area(s).","02G","Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.","Critical","22",,,"2026-04-10T06:00:13.000","Cycle Inspection / Initial Inspection","40.851135021048","-73.788464806874","210","13","051600","2096039","2056340019","BX10","POINT (-73.788464806874 40.851135021048)"
"50129376","BAMBU JUICE BAR","Bronx","395","EAST  149 STREET","10455","3477265813","Latin American","2026-03-03T00:00:00.000","Violations were cited in the following area(s).","06C","Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.","Critical","10","A","2026-03-03T00:00:00.000","2026-04-10T06:00:13.000","Cycle Inspection / Initial Inspection","40.816195350108","-73.918156069511","201","17","006500","2000859","2023280025","BX34","POINT (-73.918156069511 40.816195350108)"
"50067048","NEW ORIENTAL HOUSE","Bronx","565","EAST  184 STREET","10458","7185638888","Chinese","2023-10-10T00:00:00.000","Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.","02H","After cooking or removal from hot holding, TCS food not cooled by an approved method whereby the internal temperature is reduced from 140 °F to 70 °F or less within 2 hours, and from 70 °F to 41 °F or less within 4 additional hours.","Critical","57",,,"2026-04-10T06:00:13.000","Cycle Inspection / Re-inspection","40.854507849618","-73.890241700723","206","15","038700","2011674","2030540050","BX06","POINT (-73.890241700723 40.854507849618)"
"50143297","CHINA PAVILION RESTAURANT","Bronx","2102","EASTCHESTER ROAD","10461","3479355070","Chinese","2025-10-09T00:00:00.000","Violations were cited in the following area(s).","08A","Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.","Not Critical","12","A","2025-10-09T00:00:00.000","2026-04-10T06:00:13.000","Cycle Inspection / Re-inspection","40.856199932179","-73.843923957654","211","13","029600","2047107","2042220001","BX49","POINT (-73.843923957654 40.856199932179)"
"50077371","OVER GREENS","Brooklyn","1505","SHEEPSHEAD BAY ROAD","11235","3477027733","Juice, Smoothies, Fruit Salads","2024-02-16T00:00:00.000","Violations were cited in the following area(s).","08A","Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.","Not Critical","31","C","2024-02-16T00:00:00.000","2026-04-10T06:00:13.000","Cycle Inspection / Re-inspection","40.587323441547","-73.953969516648","315","48","059000","3204955","3074600012","BK17","POINT (-73.953969516648 40.587323441547)"
"41234608","HOY SE BEBE","Queens","78-07","ROOSEVELT AVENUE","11372","9294904813","Latin American","2024-03-28T00:00:00.000","Violations were cited in the following area(s).","04K","Evidence of rats or live rats in establishment's food or non-food areas.","Critical","12","A","2024-03-28T00:00:00.000","2026-04-10T06:00:13.000","Cycle Inspection / Initial Inspection","40.747265052539","-73.887470490588","403","25","028500","4029944","4012890043","QN28","POINT (-73.887470490588 40.747265052539)"
"50092019","GUS' AMERICAN GRILL","Brooklyn","7206","NEW UTRECHT AVENUE","11228","7183317573","American","2022-09-28T00:00:00.000","Violations were cited in the following area(s).","08A","Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.","Not Critical","19","B","2022-09-28T00:00:00.000","2026-04-10T06:00:13.000","Cycle Inspection / Re-inspection","40.618066068931","-73.999312015119","311","38","019000","3158362","3061910037","BK28","POINT (-73.999312015119 40.618066068931)"
"50037410","WINGSTOP","Manhattan","63","WEST  125 STREET","10027","2129879464","Chicken","2023-03-21T00:00:00.000","Violations were cited in the following area(s).","02G","Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.","Critical","26",,,"2026-04-10T06:00:13.000","Cycle Inspection / Initial Inspection","40.807331816825","-73.944432030624","110","09","020000","1053498","1017230009","MN11","POINT (-73.944432030624 40.807331816825)"
"50085693","JOE'S PIZZA OF PARK SLOPE","Brooklyn","349","5 AVENUE","11215","7183692634","Pizza","2024-07-08T00:00:00.000","Violations were cited in the following area(s).","04A","Food Protection Certificate (FPC) not held by manager or supervisor of food operations.","Critical","35",,,"2026-04-10T06:00:13.000","Cycle Inspection / Initial Inspection","40.671857176505","-73.984048178714","306","39","013500","3021177","3009850004","BK37","POINT (-73.984048178714 40.671857176505)"
"50118536","PARIS OVEN BAKERY","Queens","40-06","34 AVENUE","11101","3475381240","Bakery Products/Desserts","2025-06-30T00:00:00.000","Violations were cited in the following area(s).","04J","Properly scaled and calibrated thermometer or thermocouple not provided or not readily accessible in food preparation and hot/cold holding areas to measure temperatures of TCS foods during cooking, cooling, reheating, and holding.","Critical","26","B","2025-06-30T00:00:00.000","2026-04-10T06:00:13.000","Cycle Inspection / Re-inspection","40.756592094398","-73.920716556739","401","22","015700","4430185","4006737501","QN70","POINT (-73.920716556739 40.756592094398)"
"50045788","CHINELOS II DELI-GROCERY RESTAURANT","Manhattan","530","WEST  136 STREET","10031","2126906077","Mexican","2025-04-29T00:00:00.000","Violations were cited in the following area(s).","03A","Food, prohibited, from unapproved or unknown source, home canned or home prepared. Animal slaughtered, butchered or dressed (eviscerated, skinned) in establishment. Reduced Oxygen Packaged (ROP) fish not frozen before processing. ROP food prepared on premises transported to another site.","Critical","33","C","2025-04-29T00:00:00.000","2026-04-10T06:00:13.000","Cycle Inspection / Re-inspection","40.820131684586","-73.953103328581","109","07","022301","1059808","1019880127","MN06","POINT (-73.953103328581 40.820131684586)"
"41311174","JIMBO'S HAMBURGER PALACE","Bronx","912","SOUNDVIEW AVENUE","10473","7183283208","Hamburgers","2023-10-30T00:00:00.000","Violations were cited in the following area(s).","04H","Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.","Critical","28",,,"2026-04-10T06:00:13.000","Cycle Inspection / Initial Inspection","40.823312615521","-73.868148226142","209","18","004200","2022639","2036620006","BX09","POINT (-73.868148226142 40.823312615521)"
"50127245","TAQUERIA MILEAR","Brooklyn","752A","NOSTRAND AVENUE","11216","3473398172","Mexican","2024-12-31T00:00:00.000","Violations were cited in the following area(s).","10F","Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.","Not Critical","62","C","2024-12-31T00:00:00.000","2026-04-10T06:00:13.000","Cycle Inspection / Re-inspection","40.672917939587","-73.950222310565","308","36","031701","3031509","3012400041","BK61","POINT (-73.950222310565 40.672917939587)"
"40385461","CLOISTER CAFE","Manhattan","238","EAST    9 STREET","10003","2127779128","American","2018-11-05T00:00:00.000","Violations were cited in the following area(s).","06D","Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.","Critical","5","A","2018-11-05T00:00:00.000","2026-04-10T06:00:13.000","Cycle Inspection / Re-inspection","40.729566493614","-73.988165545795","103","02","003800","1006744","1004640032","MN22","POINT (-73.988165545795 40.729566493614)"
"50106794","BANH MI CO UT","Manhattan","83","ELIZABETH STREET","10013","6467670444","Asian/Asian Fusion","2023-02-23T00:00:00.000","Violations were cited in the following area(s).","10F","Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.","Not Critical","28",,,"2026-04-10T06:00:13.000","Cycle Inspection / Initial Inspection","40.718033526679","-73.996064284539","102","01","004100","1079594","1002380027","MN24","POINT (-73.996064284539 40.718033526679)"
"50133551","PURPLE DOUGH","Queens","63-04","39 AVENUE","11377","6467262187","Filipino","2024-10-29T00:00:00.000","Violations were cited in the following area(s).","10F","Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.","Not Critical","21",,,"2026-04-10T06:00:13.000","Cycle Inspection / Initial Inspection","40.74662663271","-73.900557790688","402","26","026100","4028402","4012330059","QN63","POINT (-73.900557790688 40.74662663271)"
"50127684","YELLOW BANANA DELI","Manhattan","1658","AMSTERDAM AVENUE","10031","6466967788","American","2022-09-30T00:00:00.000","Violations were cited in the following area(s).","08C","Pesticide not properly labeled or used by unlicensed individual.  Pesticide, other toxic chemical improperly used/stored. Unprotected, unlocked bait station used.","Not Critical","33",,,"2026-04-10T06:00:13.000","Pre-permit (Operational) / Initial Inspection","40.823440061561","-73.948924157187","109","07","022900","1061859","1020740030","MN04","POINT (-73.948924157187 40.823440061561)"
"41353218","CASSIANO'S PIZZA","Manhattan","930","3 AVENUE","10022","2127552390","Pizza","2024-11-18T00:00:00.000","Violations were cited in the following area(s).","10B","Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.","Not Critical","17","B","2024-11-18T00:00:00.000","2026-04-10T06:00:13.000","Cycle Inspection / Re-inspection","40.759488819229","-73.968126415372","106","04","010000","1036524","1013100040","MN19","POINT (-73.968126415372 40.759488819229)"
